id,title,image,author_id,author,description,count,play,add,share,comment
2323479747,"50首好听的民谣歌单〔一〕
",D:/Project/Python/week14/result/images/109951163416057695.jpg,1510054700,音乐六点半,"
Chill Time丨浸润于夜色中的一抹寂静
",43,1003970,6808,44,3
2614299117,"那就来点儿民谣吧
",D:/Project/Python/week14/result/images/109951166068035107.jpg,445340527,民谣加酒,"
Chill Time丨浸润于夜色中的一抹寂静
",573,437571,1867,69,17
7643321538,"民谣 词不达意的爱情还在吗
",D:/Project/Python/week14/result/images/109951167937879559.jpg,554022595,朽念-,"
Chill Time丨浸润于夜色中的一抹寂静
",19,768,9,0,评论
2256688304,"房东的猫谢春花鲁向卉木小雅花粥王胜男
",D:/Project/Python/week14/result/images/109951163843769781.jpg,330717539,明害羞,同步歌单，随时畅听320k好音乐,196,3864834,44602,375,218
2572951509,"民谣故事/孤独患者
",D:/Project/Python/week14/result/images/109951165282577750.jpg,1715067484,民谣故事吧,同步歌单，随时畅听320k好音乐,79,6652119,41723,488,88
7569628231,"民谣｜去做不被定义的自己
",D:/Project/Python/week14/result/images/109951167739914317.jpg,1349784358,海边的曼彻斯特_aptx,"
Chill Time丨浸润于夜色中的一抹寂静
",17,16907,69,0,评论
3066210055,"『民谣』一个人的独孤‖思想
",D:/Project/Python/week14/result/images/109951164635827980.jpg,280062606,李子梁and李玉敏,"
Chill Time丨浸润于夜色中的一抹寂静
",56,713162,6690,805,8
93476766,"大冰的小屋 | 大冰七部作品歌手歌曲合辑
",D:/Project/Python/week14/result/images/109951164170523269.jpg,20434114,五月未了,"介绍：
大冰的小屋 | 大冰七部作品歌手歌曲合辑

大冰《他们最幸福》《乖，摸摸头》《阿弥陀佛么么哒》《好吗好的》《我不》《你坏》《小孩》歌曲辑！！

“故事安慰我们，启迪我们，记录下我们体验世界的历程。但同时也要担心，若太沉迷于故事，就会渐渐以为生活就是故事，实则不然。生活就是生活，万分可悲，因为时光苦短，我们该如何度过这一生？”
",288,7814159,156204,4260,1703
946496957,"一个听完之后，有故事的民谣
",D:/Project/Python/week14/result/images/109951163947753601.jpg,411331499,江晧北,"
Chill Time丨浸润于夜色中的一抹寂静
",182,1030628,9622,118,31
2465422774,"花粥-民谣女流氓
",D:/Project/Python/week14/result/images/109951164065060774.jpg,249810913,阿悠悠You_,"介绍：
花粥是一名优秀的少先队员，英雄联盟召唤师，完全贯彻社会主义核心价值观的神秘地下音乐工作者。2012年独自异军突起的清新派民谣歌手，来自新疆，就读于长沙某高校的普通大学生。在同学们着迷流行音乐，花枝招展的勾搭小伙子时，花粥已经抱着一把杂牌吉他创造了中国民谣歌手的诸多新纪录。
",247,12762281,148978,1011,2097
2633167047,"民谣 ||故事还长请别失望
",D:/Project/Python/week14/result/images/109951164096998306.jpg,620575627,杨骜ao,"
Chill Time丨浸润于夜色中的一抹寂静
",28,362538,1669,524,2
87619081,"你喜欢陈粒还是张悬
",D:/Project/Python/week14/result/images/7995648558222572.jpg,56216579,老去的神明,"
Chill Time丨浸润于夜色中的一抹寂静
",27,4105667,45543,1921,5726
7288440,"远古的呼唤，聆听欧洲民谣的浅吟低唱
",D:/Project/Python/week14/result/images/5894481836580968.jpg,7009107,墨_夏至,"
Chill Time丨浸润于夜色中的一抹寂静
",17,1696319,70671,921,527
416019543,"〖民谣〗你是我想抓住却不能拥抱的风
",D:/Project/Python/week14/result/images/109951164422853716.jpg,295535952,冷冷七弦上i,"介绍：
我知道，那些夏天就像你一样回不来
我已不会再对谁满怀期待。
我知道，这个世界每天都有太多遗憾，
所以，你好，再见。
————————————————————《安河桥》
把我的时间交给你，
让我来代替你去飞行，
可悲的人有太多挂念，
遗憾我不能与你同行。
————————————————————《辞行》
你是我三十九度的风，
风一样的梦。
————————————————————《种种》
",89,1414096,8930,129,31
2331643457,"大冰的小屋•大冰书里的歌
",D:/Project/Python/week14/result/images/109951164696071474.jpg,493982965,是陈子昂啊,"
Chill Time丨浸润于夜色中的一抹寂静
",953,1586775,27684,370,289
2169832830,"【民谣精选】你总一个人享受孤独
",D:/Project/Python/week14/result/images/109951163370797634.jpg,326419586,二斤狗粮,"介绍：
歌单选取了一些比较受关注的独立民谣歌手的单曲，歌曲中有种说不出的复杂感情和共鸣，更多的是用平实的语言和朴实的旋律表达内心最原始的而又最真挚的情感，选择了一些在常听民谣的朋友们看来“烂大街”的歌曲，而对于大多数不听民谣的朋友来说，他们的名字都很陌生，希望可以通过我这个歌单大家能喜欢上民谣。（部分歌曲因为版权问题无法下载、收听）
",273,2309823,32701,346,136
2725109365,"喜欢听民谣的你一定很温柔吧。
",D:/Project/Python/week14/result/images/109951165986730921.jpg,1381584569,-可乐洒了,"
Chill Time丨浸润于夜色中的一抹寂静
",72,567876,3054,158,8
2336793549,"一个双鱼座的民谣歌单
",D:/Project/Python/week14/result/images/109951167044341805.jpg,339965261,绞尽脑汁想不出名字,"
Chill Time丨浸润于夜色中的一抹寂静
",166,4777232,52107,867,1831
756364457,"【男声民谣】他们都是有故事的男人
",D:/Project/Python/week14/result/images/18736777650880740.jpg,383267393,-Peter朱-,"
Chill Time丨浸润于夜色中的一抹寂静
",182,580438,4255,54,37
2180739925,"不怕汉子有文化，只怕他们有吉他
",D:/Project/Python/week14/result/images/109951163279541917.jpg,30053668,Ian_Icebear,"
Chill Time丨浸润于夜色中的一抹寂静
",20,8782421,75419,1066,473
6185746,"心驰神往，欧洲中古风格民谣
",D:/Project/Python/week14/result/images/5784530673772315.jpg,2129546,少女不永恒,"
Chill Time丨浸润于夜色中的一抹寂静
",45,4926050,216374,3092,923
36062208,"老虎鱼鉴赏作品
",D:/Project/Python/week14/result/images/3247957351340461.jpg,8942462,老乔-如歌,"
Chill Time丨浸润于夜色中的一抹寂静
",113,102676,3273,77,18
7511667534,"一处安静的小院 有绿植清幽 有民谣悦耳 
",D:/Project/Python/week14/result/images/109951167603635321.jpg,2008612118,大爷独欢宝丽金,"
Chill Time丨浸润于夜色中的一抹寂静
",31,25541,92,1,评论
594013025,"坐在巷口听民谣
",D:/Project/Python/week14/result/images/109951165821331717.jpg,416515543,Dear-ora,"
Chill Time丨浸润于夜色中的一抹寂静
",627,764050,5150,65,22
2123427272,"民谣的梦里都有远方。
",D:/Project/Python/week14/result/images/109951163944445597.jpg,354864532,民谣学长,"介绍：
安河桥上等不了董小姐

南方姑娘没有爱上北方的村庄

舒傲寒没有嫁给马頔

以前你是春风十里的温暖

现在春风十里再无你

安河桥上没有追光者

童话镇里没有温柔乡

贝尔加湖畔没有化身孤岛的鲸

而我的世界也不会再有你

尽管你不会知道我喜欢你

但我知道

不是所有的喜欢，都要说出口

你过得好 我就满足了
",403,1829722,12523,291,61
7538877952,"哄睡民谣丨伴你轻轻入眠
",D:/Project/Python/week14/result/images/109951167676314370.jpg,346071342,Fabulous糖糖争取生病也不断播,"
Chill Time丨浸润于夜色中的一抹寂静
",19,17951,109,1,评论
7738279197,"民谣 | 我有烟酒配民谣
",D:/Project/Python/week14/result/images/109951168051733097.jpg,5103900679,张续坤,"
Chill Time丨浸润于夜色中的一抹寂静
",47,177,2,0,评论
2150055953,"你是北来的狂风 瞬间席卷我整个领空
",D:/Project/Python/week14/result/images/19031446765754182.jpg,493707309,鹿白川,"
Chill Time丨浸润于夜色中的一抹寂静
",255,11818251,142536,2475,563
2622055292,"好听但不希望火
",D:/Project/Python/week14/result/images/109951163951471072.jpg,477338318,多久喜欢我,"
Chill Time丨浸润于夜色中的一抹寂静
",142,2400669,24892,376,558
7728801366,"民谣很穷，但吉他很贵
",D:/Project/Python/week14/result/images/109951168033343702.jpg,3379180037,在读研究生_ACer,"
Chill Time丨浸润于夜色中的一抹寂静
",65,3568,30,2,评论
2758060130,"陈旧的车厢摇摇晃晃，慢慢驶向夏天
",D:/Project/Python/week14/result/images/109951164012864249.jpg,441728677,真爱喝柠檬茶,"
Chill Time丨浸润于夜色中的一抹寂静
",82,12512921,95614,1140,312
5069162487,"民谣｜我在俗世享受生活，体验最美的烟火。
",D:/Project/Python/week14/result/images/109951165081376218.jpg,1426292524,无限自由_jX11,"
Chill Time丨浸润于夜色中的一抹寂静
",57,9310772,40825,3100,495
7535420830,"开一家小酒馆 听一些有故事的民谣歌
",D:/Project/Python/week14/result/images/109951167666093367.jpg,2118682115,月亮藏不住的小情绪,"
Chill Time丨浸润于夜色中的一抹寂静
",99,121714,786,14,2
7751343828,"民谣与摇滚：吟游诗人浪漫的摇滚民谣乐
",D:/Project/Python/week14/result/images/109951168065776427.jpg,287937556,常迷道故,"
Chill Time丨浸润于夜色中的一抹寂静
",23,1170,1,0,1
7565612043,"〖民谣〗一种年龄,一种心境,一种领悟
",D:/Project/Python/week14/result/images/109951167732746957.jpg,1304707390,Leafscars,"
Chill Time丨浸润于夜色中的一抹寂静
",47,30201,259,0,评论
545786407,"南京之后，我失去了理智
",D:/Project/Python/week14/result/images/109951168096552617.jpg,324879004,生先高梵的独孤,"
Chill Time丨浸润于夜色中的一抹寂静
",69,72982,701,2,10
2681652787,"始于民谣，死于民谣
",D:/Project/Python/week14/result/images/109951166463926666.jpg,1559218271,伯乐菠萝蜜,"
Chill Time丨浸润于夜色中的一抹寂静
",780,1343071,12780,149,123
2332153273,"【民谣】你也时常被情绪控制吗
",D:/Project/Python/week14/result/images/109951166729950126.jpg,1431088673,一颗小芸豆i,"
Chill Time丨浸润于夜色中的一抹寂静
",73,8438951,64946,733,129
2016906161,"层楼终误少年 自由终乱余生
",D:/Project/Python/week14/result/images/109951166208674734.jpg,552139943,贰拾壹阿-,"by丨IIIIIIIIII丨

",88,602354,4650,78,54
7709402376,"绝美民谣 | 少年有梦，应不止于心动
",D:/Project/Python/week14/result/images/109951168003594263.jpg,403059298,illusionary_c,"
Chill Time丨浸润于夜色中的一抹寂静
",68,30814,143,2,4
7512913813,"董小姐和莉莉安
",D:/Project/Python/week14/result/images/109951167606797329.jpg,1349784358,海边的曼彻斯特_aptx,"介绍：
旅行最好的意义对我来说应该就是那些因为放松束缚而膨胀起来的感受不会再缩水，它们让平实的空间也一样生出不一样的光彩。你以为你在旅行中，你感受一切震撼和惊喜。其实旅行也一样在感受你。
它对于每一个不同的人发生不同的化学作用，有关于生命，有关于爱情，有关于自由。
",20,80742,478,104,评论
765029093,"民谣在路上，这场名叫人生的旅途
",D:/Project/Python/week14/result/images/109951164010249842.jpg,95943913,网抑晕音约丷,"介绍：
誓言已沾满了尘埃，
前方有 谁等待，
未来会怎样的安排，
是晴朗 或阴霾，
昨天 已被今天覆盖，
不能 再重来。
回忆是风送来的无奈，
寂寞时 唯一的告白。
时光交错 推着我向前，
悲伤幸福 还会继续上演，
游游荡荡 漂浮在醒醉之间，
生命不过是一场体验。
告别熟悉的地方 背上吉他，
带着青涩的梦想 走向旅途，
走进绚烂的霓虹 拨开云雾，
寻找属于自己的 那片天空。
",134,3805898,27065,599,205
7646788872,"让民谣唱出你心里的故事
",D:/Project/Python/week14/result/images/109951168052361833.jpg,391291111,瓦西里EmCee,"
Chill Time丨浸润于夜色中的一抹寂静
",147,868,5,0,评论
2386026159,"『国风民谣』青鸟踏沧浪，随诗抵达他乡
",D:/Project/Python/week14/result/images/109951163514571411.jpg,607590588,一生向海,"介绍：
诗是民谣的一部分，而诗又分为现代诗与古代诗。当民谣遇上现代诗，是文青的呢喃，是深意的镌刻；而当民谣遇上古代诗，是诗人的挥笔，是诗情画意的缠绵婉转。

我想起来了许多有中国古代风味的民谣，比如《一叶秋》《声声慢》《青鸟与诗》等。我内心有种冲动，想把它们集成歌单，作为一部古风民谣诗集。我保证，每一首都是精选，只为带给你一次诗意的民谣遇见。

封面选自愚青《青鸟与诗》专辑封面，一只青鸟立在白浪上，画面空间虽是有限，而我却仿佛从它的眼里看到了茫茫远方，看到了枯燥却诗意的孤独情怀与傲世不羁的出世态度。青鸟目光所及，是诗，与远方。
",40,848969,9854,151,50
7484085686,"「陈鸿宇｜永远二十赶朝暮❤️」
",D:/Project/Python/week14/result/images/109951168032870886.jpg,1758529817,是清澄阿,"
Chill Time丨浸润于夜色中的一抹寂静
",50,4988,56,1,1
562478825,"民谣有三：姑娘.吉他.南北方.
",D:/Project/Python/week14/result/images/109951164754948483.jpg,352995130,以夢為馬只為你,"
Chill Time丨浸润于夜色中的一抹寂静
",477,100744,662,17,3
628607407,"民谣情愫 I 旧时风物 恋恋此光阴
",D:/Project/Python/week14/result/images/109951162876279868.jpg,7394345,YouTube全球音乐,"介绍：
安安静静的听完这些民谣后，
哪一首会触碰你的心弦？
哪一首会让你想起往事？

民谣总是那么饱含着故事和情感，
让你情不自禁跟着歌声一起放空自己，
回到故事里的彼时。

民谣情愫，旧时风物，恋恋此光阴！

封面作者：MIssY_木易
",50,6683651,63532,924,177
59015966,"民谣女流氓__花粥
",D:/Project/Python/week14/result/images/7818627185627600.jpg,3228330,型男改造计划,"
Chill Time丨浸润于夜色中的一抹寂静
",96,29211536,365261,4072,3618
368454096,"「西北民谣」蘭州和銀川、克拉瑪依
",D:/Project/Python/week14/result/images/3298534886415154.jpg,268207780,骑行路上听民谣真是太好了,"
Chill Time丨浸润于夜色中的一抹寂静
",115,892981,10763,216,127
2161365723,"民谣女声☞陈粒 谢春花粥 Jam 程壁 房东的猫
",D:/Project/Python/week14/result/images/18917097556510216.jpg,286399158,竹青春无痕,"介绍：
我会把亡命天涯的勇敢还你
我会把内心的旦旦誓言还你
我会把往昔的怦然心动还你
不管，不顾，不说，也不念
是的呢
明年，我不要再喜欢你了
愿2018的你
会有一束光照亮黯淡
会有安适的清晨与傍晚
会永远笑颜灿烂如春天
也会找到令你怦然心动 亡命天涯的那个人
",149,3493741,47003,559,145
2423379465,"「民谣」 你的名字 美如诗
",D:/Project/Python/week14/result/images/109951167817400371.jpg,1292823886,解优先生,"介绍：
如果马頔小时候不认识舒傲寒 董小姐也没牵宋冬野的手 赵雷没去过南方 尧十三错过了他的北方女王 祝星一开始就很爱陈粒 民谣还只是小众音乐 你还是面不改色 生活没有因此变一丝一毫 所以 明天该来的还会来 过不了的一样过 你只不过是多听了几个人的故事 多动了几次心
",98,5006485,38082,363,92
2423708209,"「民谣的名字是一首简短的散文诗」
",D:/Project/Python/week14/result/images/109951164379069741.jpg,605659489,泽芥末,"
Chill Time丨浸润于夜色中的一抹寂静
",41,409960,3157,49,26
2954902355,"会有别人送你花
",D:/Project/Python/week14/result/images/109951167179446827.jpg,1353342720,迟暮溯,"
Chill Time丨浸润于夜色中的一抹寂静
",276,40570,274,3,评论
2299055508,"一个孤独患者的民谣歌单
",D:/Project/Python/week14/result/images/18690598162781970.jpg,1367150626,迷途书生羁旅客,"
Chill Time丨浸润于夜色中的一抹寂静
",451,2218476,21642,332,114
7513005109,"华语民谣｜微风轻起，听说歌里有诗句
",D:/Project/Python/week14/result/images/109951167606941939.jpg,110877577,雾月情书,"介绍：
都说民谣很穷
一听就是一根烟，三瓶酒
剩一点爱还要爱一生.
我说民谣很富
一把吉他四海为家.

如果安河桥述说着梦想的难堪
如果丢火车在你耳边清唱晚安
如果陈粒和祝星没被现实所难
如果童话镇只是梦中的港湾……
然而一切的故事好像都结束了.

民谣还是那个民谣
生活还是那个生活
有的只是声色犬马
各安天下.
",47,13157,51,1,评论
4010000,"【近全集】老狼六十六首
",D:/Project/Python/week14/result/images/5506354232014850.jpg,3118617,止一念,"介绍：
200923:新增《偷偷长大》200611:新增迪伦翻唱190329:新增《谁》190130:新增《飞驰的人生》180804:新增《金城兰州》180723:新增《模样》18.01.15:新增《无忧的蓝天》 17.02.05:加了几首翻唱，把睡兄弟补了（奇怪怎么会消失了？）。感谢网友～ 17.01.20:共五十二首，新增《结婚》，感谢网友提醒XD 16.10.21:共五十一首，新增《漂浮的家》，《我要你》。（一脸幸福×2）。 16.09.06:共四十九首，新增《弗洛伊德弟子》,《管艺》网易未收，未增加。感谢网友留言。 暫收錄老狼的歌四十七首，我所聽過所能找到的都在這裡了。需要做出說明的是，有些歌有多版本，我只取了其一；有些歌屬於公益性質，眾人拾柴，輪到老狼的不過一句半句，食之無味，不如狠心去之，免得破壞了本集的存粹性；還有一點要說明，老狼在發個人專輯前，是青銅器樂隊主唱，如聽者有意思，再收錄。
",66,1518496,22855,238,188
736073242,"丽江古城原创民谣（酒吧手鼓店音乐）
",D:/Project/Python/week14/result/images/109951165994295545.jpg,131287908,木桢先生,"
Chill Time丨浸润于夜色中的一抹寂静
",40,1719692,20116,169,57
447179321,"你是我未曾拥有无法捕捉的亲昵
",D:/Project/Python/week14/result/images/1421668549285583.jpg,16682044,配枪的茱丽叶,"
Chill Time丨浸润于夜色中的一抹寂静
",29,580274,2258,55,29
7299782588,"晚霞且温柔，民谣也醉人
",D:/Project/Python/week14/result/images/109951167072823098.jpg,1461624557,一木叁清,"
Chill Time丨浸润于夜色中的一抹寂静
",406,1315471,10541,1115,15
2503546688,"如此生活三十年
",D:/Project/Python/week14/result/images/109951163661154035.jpg,98396157,yinxj0623,"
Chill Time丨浸润于夜色中的一抹寂静
",101,795814,5589,63,30
576329578,"喜欢民谣的你经历过什么样的故事
",D:/Project/Python/week14/result/images/109951163003074181.jpg,291151017,柳巷中的孤独,"
Chill Time丨浸润于夜色中的一抹寂静
",427,813521,4283,74,28
7250135466,"【民谣】浮生有梦三千场 | 穷尽千里诗酒荒
",D:/Project/Python/week14/result/images/109951166964923944.jpg,1541645820,半乡BX,"
Chill Time丨浸润于夜色中的一抹寂静
",33,206760,1058,0,1
2879394410,"千首民谣一次听个够
",D:/Project/Python/week14/result/images/109951164565595808.jpg,474909934,一十一音乐,"
Chill Time丨浸润于夜色中的一抹寂静
",948,34930,258,4,评论
2946346845,"隔壁老樊丶解忧邵帅
",D:/Project/Python/week14/result/images/109951164307845268.jpg,1744553835,ks丶独言,"介绍：
愿你在我看不到的地方安然无恙，
愿你的冬天永远不缺暖阳。
愿你的明天不再经历雨打风霜，
愿你的未来永远热泪盈眶。
愿我在六十岁的时候陪你看看夕阳，
愿我在想起你嘴角微微上扬。
愿我在北方的冬天为你披件衣裳,
愿我在一贫如洗能有你在身旁

封面隔壁老樊
",97,1512827,11930,213,36
7549032746,"民谣 | 唯有人间烟火，山川依旧
",D:/Project/Python/week14/result/images/109951167702219231.jpg,1489286516,贝克克y,"介绍：
听闻远方有你，动身跋涉千里，我吹过你吹过的风，这算不算相拥；我踏过你走过的路，这算不算相逢；我还是喜欢你，认真且念，从一而终。民谣编曲朴实、简洁，以生活细节作为主题，不做作，接地气。每首民谣都是一个真实的故事．．．．．因为一首歌怀念一座城
",76,93394,510,7,2
6045819,"赵雷也是赵小雷❤️。
",D:/Project/Python/week14/result/images/109951162930034981.jpg,5732986,ANNiE_CHAK,同步歌单，随时畅听320k好音乐,46,3069032,26820,337,286
588845359,"一只安静的民谣狗
",D:/Project/Python/week14/result/images/109951162944408315.jpg,342729219,小秋秋秋阿,同步歌单，随时畅听320k好音乐,602,801346,5719,88,17
2428074928,"睡觉必备 心灵鸡汤
",D:/Project/Python/week14/result/images/109951167133951928.jpg,624515076,长不开的张,"介绍：
热爱民谣是一种生活态度

谁又不是在崩溃边缘游走的成年人呢

放下房贷放下车贷放下烦恼，来享受属于自己的寂夜

懂得享受生活的过程，人生才会更有乐趣。忘记一个人，并非不再想起，而是偶尔想起，心中却不再有波澜。
",78,8203714,66612,633,303
7658401946,"南京李市民作品翻唱收录/我爱南京
",D:/Project/Python/week14/result/images/109951167913908739.jpg,383335179,肆玖音乐,"
Chill Time丨浸润于夜色中的一抹寂静
",62,1951,44,2,1
2889901203,"「民谣」一座孤岛
",D:/Project/Python/week14/result/images/109951164385206292.jpg,1912461458,弦知己live,"
Chill Time丨浸润于夜色中的一抹寂静
",171,2717515,34118,449,148
326414277,"〈民谣〉小众而出众
",D:/Project/Python/week14/result/images/1416170980867926.jpg,91052865,SS略略略略,"
Chill Time丨浸润于夜色中的一抹寂静
",602,217004,1979,44,27
2154785676,"张悬，陈粒，谢知非，花粥，房东的猫，阿敬
",D:/Project/Python/week14/result/images/109951164208575116.jpg,491048546,猫也不知道鲸鱼座,"
Chill Time丨浸润于夜色中的一抹寂静
",196,104662,1421,12,11
2204529782,"给文艺的你一次悦耳的旅行
",D:/Project/Python/week14/result/images/109951163279802363.jpg,320509339,螚安Vivienne,"介绍：
小时候我很爱坐火车，坐火车意味着远游，它不像飞机，火车会考验你的耐心，我喜欢它这一点，它让你更清楚旅途是什么，时间是什么，以及，孤独是什么。席慕容曾写过类似的话：“我喜欢坐火车，喜欢一站一站的慢慢南下或者北上，喜欢在旅途中间的我。只因为，在旅途的中间，我就可以不属于起点或者终点，不属于任何地方和任何人，在这个单独的时刻里，我只需要属于我自己就够了。”

远方不及你身旁
戴上耳机去流浪
",36,7049731,66089,921,413
7666876827,"「民谣课代表」放首民谣给我的学生时代
",D:/Project/Python/week14/result/images/109951167929045829.jpg,382936339,厦门小恶魔-,"
Chill Time丨浸润于夜色中的一抹寂静
",40,9436,67,9,9
7014960740,"民谣女声：远走他乡，唱着一路故事
",D:/Project/Python/week14/result/images/109951166509448113.jpg,629931065,禾鲸文化,"
Chill Time丨浸润于夜色中的一抹寂静
",39,275994,2021,358,7
7624866866,"小众民谣｜孤独说浪漫点 叫完全自由​
",D:/Project/Python/week14/result/images/109951167850596322.jpg,619673914,戴知山,"介绍：
我像一具毫无生机的尸体从床上滚下来，弯腰忍着痛，摇摇晃晃地伸手去摸开关，用尽最后的一点气力。

那个漫长奇妙的春天，轻风充溢，鲜花绽放。我在街小巷里来回不停地游荡着。

世界的脚步越走越快，不确定性让我们没有了安全感。

真善美假恶丑夹在信息流中，结局却多次反转，让人真假难辨，善恶也没了界限。

手机让我们更方便，却在娱乐至上中，让人们习惯蜷缩在沙发上，失去了用语言、肢体、表情作面对面沟通的欢颜。

但，还在地球上运转，也要学着改变和习惯。
",28,62032,299,12,1
4965223385,"JinQyuuuuu的歌单
",D:/Project/Python/week14/result/images/109951164898338001.jpg,645106925,JinQyuuuuu,"
Chill Time丨浸润于夜色中的一抹寂静
",37,854711,11489,154,120
2230558393,"生命来来往往，来日并不方长
",D:/Project/Python/week14/result/images/109951163320819247.jpg,129593031,mayuko然,"介绍：
封面漫画家：路边张三

那些支撑我们一路向前的人和事，如果你不精心的看守，在漫漫无边的以后，只会变成幻影，愈加支离破碎。

我们总爱说，来日方长，但大多数时候是并没有来日的。﻿﻿ 总要经历些什么，尝到遗憾和懊悔的辛辣后，才知道什么叫珍贵，才会懂得世间并没有那么多来日。

所以，如果你有想爱的人就趁早去爱，有想做的事情就及早去做，别等来日，好好珍惜当下。﻿﻿

生命来来往往，来日并不方长。﻿﻿尽情去爱，拼命去抓住。别等，别遗憾。
",45,6666915,77250,1150,540
6794885,"“电影配乐大师”--莱昂纳多-科恩
",D:/Project/Python/week14/result/images/5835108208723931.jpg,136616,完美的灵魂,"介绍：
据不完全统计，老爷子的歌在超过50部电影或电视剧中作为插曲或主题曲，比较出名的有怪物史莱克、美剧犯罪心理、战争之王、娜塔莉、天生杀人狂等。向这位伟大的摇滚游吟诗人致敬。ps：灵魂是老爷子的脑残粉...via独行的灵魂#NO.151
",27,131541,2635,34,23
7656994787,"民谣，诉说着你的故事
",D:/Project/Python/week14/result/images/109951167911612776.jpg,3971069484,那是什么样一个地方,"
Chill Time丨浸润于夜色中的一抹寂静
",32,5643,12,0,1
2774445088,"民谣丨愿你来去自由 无所牵绊
",D:/Project/Python/week14/result/images/109951164032014655.jpg,201586,原创君,"
Chill Time丨浸润于夜色中的一抹寂静
",40,6465134,55399,504,142
7544826469,"民谣 |於是我狂奔 清晨至黃昏 
",D:/Project/Python/week14/result/images/109951167691000865.jpg,506565766,Karollkk7,"
Chill Time丨浸润于夜色中的一抹寂静
",45,10628,34,0,1
434016829,"小酒馆里的醉心民谣
",D:/Project/Python/week14/result/images/18978670207161085.jpg,292382334,Christ-y7,"
Chill Time丨浸润于夜色中的一抹寂静
",103,114952,863,4,2
6700901511,"华语民谣 | 赋予人心百听不厌
",D:/Project/Python/week14/result/images/109951165871074290.jpg,4920073812,我太渺小了,"
Chill Time丨浸润于夜色中的一抹寂静
",31,155814,2552,14,7
7547407488,"民谣｜在湖边点燃篝火，旅行日记写下我爱你
",D:/Project/Python/week14/result/images/109951167696579067.jpg,110877577,雾月情书,"
Chill Time丨浸润于夜色中的一抹寂静
",40,48739,329,10,1
7676290049,"日月悠长 山河无恙「温柔」英文民谣 
",D:/Project/Python/week14/result/images/109951167945695050.jpg,1963782404,Cheng城Nan南,"介绍：
持续更新

No matter what is thrown at us in this life, we should accept it well and never stop moving forward. We should believe that the future is still worth looking forward to. The only thing that really heals us is ourselves!不管这生活会丢给我们什么样的东西，我们都要好好地接受，不管怎样都不要停止前进的步伐，我们要相信，这未来还是值得期待的呀！真正能够治愈我们的其实就是我们自己！

",205,238,3,0,评论
2204097752,"民谣排行榜（按评论数排名前25）
",D:/Project/Python/week14/result/images/109951163277430742.jpg,65378180,干嘛看着我的鱼,"by丨IIIIIIIIII丨

",24,4360665,27197,332,200
7690189319,"渡尽劫波兄弟在
",D:/Project/Python/week14/result/images/109951167969389369.jpg,1954216033,暴君的笑,"
Chill Time丨浸润于夜色中的一抹寂静
",1761,53,1,0,评论
83796560,"听着民谣去旅行
",D:/Project/Python/week14/result/images/2903810211309034.jpg,9540141,Barryman,"
Chill Time丨浸润于夜色中的一抹寂静
",69,192341,1538,23,29
583419542,"「安静入睡的民谣」
",D:/Project/Python/week14/result/images/18550960185584008.jpg,104209716,青峰拂面Soda,"
Chill Time丨浸润于夜色中的一抹寂静
",122,6214720,50294,984,162
7738739767,"英文民谣｜沉浸于舒心的治愈小调
",D:/Project/Python/week14/result/images/109951168055087634.jpg,1546777331,前方海上坠落,"
Chill Time丨浸润于夜色中的一抹寂静
",87,20591,182,4,评论
7617597118,"欧美小调 | 再遇见记得给我买束花
",D:/Project/Python/week14/result/images/109951167836085096.jpg,92087764,月见里琦罗,"
Chill Time丨浸润于夜色中的一抹寂静
",38,16704,1550,4,6
7380862433,"伤感民谣｜青春逃向某一座孤岛
",D:/Project/Python/week14/result/images/109951167293639155.jpg,537073013,悠是攸心呀,"
Chill Time丨浸润于夜色中的一抹寂静
",78,251461,1096,13,8
822316088,"民谣 一不小心就爱了六年
",D:/Project/Python/week14/result/images/109951163594593976.jpg,396027834,声殳禾日a,"
Chill Time丨浸润于夜色中的一抹寂静
",1497,1056949,8061,155,55
621030593,"那些适合睡觉听的民谣
",D:/Project/Python/week14/result/images/109951164251017555.jpg,342451475,樱花东街甲二号丶,"
Chill Time丨浸润于夜色中的一抹寂静
",225,102382,662,12,13
7131976220,"惬意时光丨藏在民谣里的浅吟小调
",D:/Project/Python/week14/result/images/109951166752927350.jpg,323629473,音乐诵,"
Chill Time丨浸润于夜色中的一抹寂静
",37,16445,79,3,评论
7757708273,"治愈孤独患者的暖心民谣歌单
",D:/Project/Python/week14/result/images/109951168074327960.jpg,1925796491,我也不知道起个名字太难搞了,"
Chill Time丨浸润于夜色中的一抹寂静
",23,19,4,0,1
605762169,"与 民 谣 共 老 吧
",D:/Project/Python/week14/result/images/109951163630185165.jpg,330932370,迟到情书,"
Chill Time丨浸润于夜色中的一抹寂静
",104,19926008,242253,2939,742
833140691,"民谣吉他很现实，也很温柔。
",D:/Project/Python/week14/result/images/19145795975075625.jpg,328216106,谁都不是路人,"
Chill Time丨浸润于夜色中的一抹寂静
",420,270277,1112,34,10
736952762,"Muzo吉他曲全集
",D:/Project/Python/week14/result/images/109951164300442162.jpg,337195684,Parhatjan-Obul,"
Chill Time丨浸润于夜色中的一抹寂静
",62,4303937,28175,499,54
